name,main_category,image,actual_price
"Wellbeing Nutrition Daily Fiber | Natural Prebiotic Digestive Fiber from Nuts, Seeds & Legumes | Relieves Bloating, Gas Co...",beauty & health,https://m.media-amazon.com/images/I/71lDu4lOthL._AC_UL320_.jpg,999.0
"MuscleBlaze MuscleHerb, Ashwagandha, Shatavari and Safed Musli, For Muscle Gain & Performance, Ayurveda For Performance, A...",beauty & health,https://m.media-amazon.com/images/I/61L00XM9TqL._AC_UL320_.jpg,599.0
Herbalife Nutrition Personalised Protein Powder (400 g),beauty & health,https://m.media-amazon.com/images/I/61HF+VYYoPL._AC_UL320_.jpg,2594.0
Carbamide Forte Fat Burner for Men & Women | Weight Loss Support - 60 Veg Tablets,beauty & health,https://m.media-amazon.com/images/I/71wseX5volL._AC_UL320_.jpg,675.0
Rheuma Gold Majoon 200gm (Pack of 4),beauty & health,https://m.media-amazon.com/images/I/81dVMJhYZ7L._AC_UL320_.jpg,1280.0
Dr. Biswas Good Health Ayurvedic (Pack of 12) (600 Capsules) by AM Sales,beauty & health,https://m.media-amazon.com/images/I/81BPnaMbn0L._AC_UL320_.jpg,2784.0
"Bigmuscles Nutrition Real Mass Gainer Powder [Chocolate], Lean Whey Protein Muscle Mass Gainer, Complex Carbohydrates, 100...",beauty & health,https://m.media-amazon.com/images/I/61kLLuClMXL._AC_UL320_.jpg,949.0
"Kapiva Pure Tulsi Ark Drops - Natural taste, color, and smell - 5 types of pure Tulsi, Natural Immunity Booster - 30 Ml | ...",beauty & health,https://m.media-amazon.com/images/I/61cdRzoWUNL._AC_UL320_.jpg,320.0
Herbalife Formula 1 Nutritional Shake Mix - 500 g (Dutch Chocolate Flavour),beauty & health,https://m.media-amazon.com/images/I/41ybNTFMc-S._AC_UL320_.jpg,2276.0
"JAIN Madhumardan Powder, Diabetes Care, Natural, Ayurvedic Product, No Heavy Metals (Bhasmas)/Preservative, 300 g",beauty & health,https://m.media-amazon.com/images/I/61FtUhxIOZL._AC_UL320_.jpg,360.0
Vidyapith Ayurved Sugar Churna Special Powder - 100GM,beauty & health,https://m.media-amazon.com/images/I/51OwpAPlQuL._AC_UL320_.jpg,2620.0
Nutrela Vitamin B12 Biofermented Plant Based Supplement for Men & Women with Moringa and Aloevera Extract - 30 Veg Capsules,beauty & health,https://m.media-amazon.com/images/I/71a5mcrRMzL._AC_UL320_.jpg,150.0
"MYHERB Plant Protein Powder | Pea And Brown Rice Protein Powder | Vegan High Protein Powder | 27 gm Protein,21 Vital,6 gm ...",beauty & health,https://m.media-amazon.com/images/I/71IqkOtpOCL._AC_UL320_.jpg,1649.0
MELTVIT Chewable Vitamin D3 10000 IU - Cholecalciferol Vitamin D Supplement for Women & Men | Orange Flavour - 60 Tablets,beauty & health,https://m.media-amazon.com/images/I/51qQtNwn9bL._AC_UL320_.jpg,650.0
ALPHA AYURVEDA Sakhi Tone - Ayurvedic weight gainer for women with natural ingredients to improve physique by boosting Mus...,beauty & health,https://m.media-amazon.com/images/I/51a3988bfzS._AC_UL320_.jpg,720.0
Krishna's Pure and Natural Jamun Seed Powder Syzygium Cumini Powder - 100 gram,beauty & health,https://m.media-amazon.com/images/I/71oWAV2FILL._AC_UL320_.jpg,70.0
"Himalayan Organics Melatonin 10Mg + Tagar 250Mg Supplement With Vitamin B6 And Calcium | Non Habit Forming, Restful Sleep,...",beauty & health,https://m.media-amazon.com/images/I/613UDiqaRsL._AC_UL320_.jpg,899.0
"Himalayan Organics Ginkgo Biloba 500mg With Brahmi for Better Concentration, Memory & learning | Helps Anxiety & Stress | ...",beauty & health,https://m.media-amazon.com/images/I/61487KdGfjS._AC_UL320_.jpg,999.0
Dexolac Follow Up Infant Formula Milk Powder for Babies - Stage 3 (12 to 18 months) - with 36 Vital Nutrients - 400gms - B...,beauty & health,https://m.media-amazon.com/images/I/71BTVP7wfxL._AC_UL320_.jpg,410.0
Baidyanath Panchasakar Churna - 200 g,beauty & health,https://m.media-amazon.com/images/I/71mevosQYRL._AC_UL320_.jpg,207.0
"Boldfit Apple Cider Vinegar Tablet with Mother Vinegar ACV Effervescent Tablets for Immunity, Digestion, ACV Tablets With ...",beauty & health,https://m.media-amazon.com/images/I/717Pai2yIHL._AC_UL320_.jpg,499.0
Herb Essential Pure Arjuna (Terminalia Arjuna) Powder 100g,beauty & health,https://m.media-amazon.com/images/I/71wHY0QXMIL._AC_UL320_.jpg,150.0
Baidyanath Brahmi Bati - Memory Booster and Helps Relieve Stress - 30 Tablets (Pack of 2),beauty & health,https://m.media-amazon.com/images/I/61DHVCASykL._AC_UL320_.jpg,232.0
"Mypro Sport Nutrition 100% Whey Protein Concentrate (24g Protein, 0g Sugar,5.5G BCAA, 33 Servings)Belgium Chocolate Flavor...",beauty & health,https://m.media-amazon.com/images/I/61zjlRKs2dL._AC_UL320_.jpg,2949.0
Blackmores Odourless Omega Fish Oil 1000 | Australia's Most Trusted Brand | Supports General Health & Skin Health | Tested...,beauty & health,https://m.media-amazon.com/images/I/61qaCbTNjHL._AC_UL320_.jpg,699.0
"Bigmuscles Nutrition Shredz Pre Preworkout Powder [75g, 15 Servings] | Lean Muscles Building | Strength | Mental Focus | E...",beauty & health,https://m.media-amazon.com/images/I/61bsyxLDV7L._AC_UL320_.jpg,749.0
"Himalayan Organics Vitamin C Tablets from Natural Fruits | Immnunity, Antioxidant & Skin Care | 120 Vegan Tablets",beauty & health,https://m.media-amazon.com/images/I/61O01f15lML._AC_UL320_.jpg,1375.0
"ROOTED Lion's Mane MUSHROOM EXTRACT POWDER | Support Brain & Nerve Health, Immunity, Digestive & Cardio Health| Support St...",beauty & health,https://m.media-amazon.com/images/I/61RWmHXwqVL._AC_UL320_.jpg,960.0
"Protinex Original Health And Nutritional Drink Mix For Adults, 1 Kg & Protinex Original Health And Nutritional Drink Mix F...",beauty & health,https://m.media-amazon.com/images/I/81OTfza5yUL._AC_UL320_.jpg,1885.0
"EternalHealth Vitamin K2 as MK-7, High potency form of K2-180 Vegetable Capsules",beauty & health,https://m.media-amazon.com/images/I/61iHLBDyAHL._AC_UL320_.jpg,1499.0
Nestle Resource Hepatic 400g Pet Jar Pack (Vanilla Flavour),beauty & health,https://m.media-amazon.com/images/I/71dtl5UXHaL._AC_UL320_.jpg,1099.0
Baidyanath Madiphal Rasayana / Matulanga Rasayanam - 450 Ml liquid,beauty & health,https://m.media-amazon.com/images/I/51OVLaZzu8L._AC_UL320_.jpg,250.0
"Grenera Organic Moringa Leaf Powder 1 kg, Drumstick Leaf Powder, Pure Shigru for Healthy Life, Organic Certified, No Chemi...",beauty & health,https://m.media-amazon.com/images/I/71xdn19OeJL._AC_UL320_.jpg,750.0
Himalayan Organics Probiotics 50 Billion CFU 150mg With Prebiotics | 10X Better Digestion And Strong Immunity | Improve Gu...,beauty & health,https://m.media-amazon.com/images/I/71dBW-cOBAS._AC_UL320_.jpg,1055.0
Livcon Syrup and Assicon Syrup Combi pack I Health & Weight Gain Syrup I Best for digetion,beauty & health,https://m.media-amazon.com/images/I/31vSdS-UMdL._AC_UL320_.jpg,425.0
Baidyanath Mahanarayan Tel - Massage Oil Helps Relieve Joint Pain - 100ml (Pack of 2),beauty & health,https://m.media-amazon.com/images/I/71vWUa1v6-L._AC_UL320_.jpg,336.0
"Baidyanath Vita ex Gold |Made with Pure Himalayan Shilajit, Ashwagandha & Safed Musli| Boosts Strength, Power & Stamina - ...",beauty & health,https://m.media-amazon.com/images/I/61E8b7DThsL._AC_UL320_.jpg,475.0
"DR. VAIDYA'S new age ayurveda My Prash Chyawanprash - 500 g |for Daily Health, Everyday Immunity Booster,Stamina & Energy,...",beauty & health,https://m.media-amazon.com/images/I/61ZRMH192eL._AC_UL320_.jpg,349.0
"Amway Apsa - 80 (Clear, 1 Kg)",beauty & health,https://m.media-amazon.com/images/I/81pXXAVFluL._AC_UL320_.jpg,1308.0
AIMIL Amlycure D.S. Syrup for Liver Health – Natural Liver Herbal Tonic | Improves Cell Function and Increases Immunity| 2...,beauty & health,https://m.media-amazon.com/images/I/51Cbx4Z2bwS._AC_UL320_.jpg,296.0
"NutriJa ECA - Ephedra, Caffeine & Yohimbine Stack - Servings (30 Capsules)",beauty & health,https://m.media-amazon.com/images/I/61cVH3kZXrL._AC_UL320_.jpg,1225.0
"Meadbery Multivitamin And Mineral Gummy Bears (30 Gummy Bears, Pack Of 1) Jelly Glutenfree Formula With Vitamin C Vitamin ...",beauty & health,https://m.media-amazon.com/images/I/817lV4qQhkL._AC_UL320_.jpg,499.0
| Ayyappala Kera Tailam-200ml (Pack of 1) | of Arya Vaidya Sala Kottakkal,beauty & health,https://m.media-amazon.com/images/I/51NF92T6TRL._AC_UL320_.jpg,155.0
Baidyanath Nagpur Arogyawardhini Bati - 80 Tablets,beauty & health,https://m.media-amazon.com/images/I/612cXBObdzL._AC_UL320_.jpg,160.0
"Himalayan Organic Liquid Biotin 10000Mcg Form Sesbania Grandiflora | 25x Better Absorption | Soft And Glowing Skin, Long S...",beauty & health,https://m.media-amazon.com/images/I/81E9UBJL-mL._AC_UL320_.jpg,1055.0
