name,main_category,image,actual_price
GO DESi - Pops Trial Pack | Gift Basket | DESi POPz | Tangy Imli | Kaccha Aam | Real Aam | Lollipop,grocery & gourmet foods,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/81CKlcZtZpL._AC_UL320_.jpg,500.0
"Nestle a+ Nourish Toned Milk, 1Ltr",grocery & gourmet foods,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/71ev0ma8sML._AC_UL320_.jpg,101.0
"Wagh Bakri Ginger Instant Tea Premix, 140g",grocery & gourmet foods,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/51fB99AlfZL._AC_UL320_.jpg,150.0
"KLF Coconad Instant Coconut Milk Powder, 1kg",grocery & gourmet foods,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/61c6GnyKXiL._AC_UL320_.jpg,850.0
"Kellogg's Corn Flakes Original 275g | Power of 5: Energy, Protein, Iron, Calcium, Vitamins B1, B2, B3 & C | Cornflakes, Br...",grocery & gourmet foods,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/71MDLrgAmrL._AC_UL320_.jpg,99.0
"More Superior Clove (Lavang), 20g Pouch",grocery & gourmet foods,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/81bPCm8T-EL._AC_UL320_.jpg,249.0
MTR Upma Mix 160g,grocery & gourmet foods,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/61uMpmOG7HL._AC_UL320_.jpg,50.0
Paper Boat Dry Fruit Chikki | No Preservatives and Colors | 250g / 280g (Weight May Vary),grocery & gourmet foods,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/61JCP5bfyWL._AC_UL320_.jpg,300.0
"Parle Rol-a-Cola, 100g",grocery & gourmet foods,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/71rIvHnAWHL._AC_UL320_.jpg,20.0
"UNIBIC Fruit and Nut Cookies, 75g",grocery & gourmet foods,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/51qJDXkBDEL._AC_UL320_.jpg,30.0
"Thums Up Soft Drink PET Bottle, 1.25 L",grocery & gourmet foods,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/61thtH3amWL._AC_UL320_.jpg,65.0
"Fortune Xpert Pro Sugar Conscious Edible Oil, Pouch, 1 L",grocery & gourmet foods,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/41-qtTLvfSL._AC_UL320_.jpg,199.0
"Colgate Kids Strawberry 40g Toothpaste, Cavity Protection",grocery & gourmet foods,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/613ihx25FJL._AC_UL320_.jpg,62.0
"JIWA healthy by nature Gluten Free Atta/Flour, 1Kg",grocery & gourmet foods,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/91OKqyGsEFL._AC_UL320_.jpg,199.0
"Amazon Brand - Solimo Durum Wheat Spaghetti Pasta, 500g pack of 2",grocery & gourmet foods,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/61to94oZGFL._AC_UL320_.jpg,396.0
"Parle Melody Chocolate, 195g",grocery & gourmet foods,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/819KQPlk3xL._AC_UL320_.jpg,50.0
Keya Arabian Sea Salt 1kg…,grocery & gourmet foods,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/51wkF2o51zL._AC_UL320_.jpg,290.0
